date,region,ISO3,ais_portcalls_container,ais_portcalls_general_cargo,ais_portcalls_dry_bulk,ais_portcalls_roro,ais_portcalls_tanker,ais_import_tanker,ais_export_tanker,ais_import_dry_bulk,ais_export_dry_bulk,ais_import_container,ais_export_container,ais_import_general_cargo,ais_export_general_cargo,ais_import_roro,ais_export_roro,value_import_total,value_export_total,volume_export_total,volume_import_total,trade_value,trade_volume,ObjectId
2022-03-25,China,CHN,5142.0,1961.0,6068.0,367.0,4454.0,36658102.1939659,12442999.4442067,188104864.026579,71096651.1822242,77464796.9712177,105254268.539127,3606514.92858527,3150756.74983883,128344.910818178,417765.72322728,128.558844114051,121.885314972792,108.002911025902,106.258778029908,124.17722808873,107.130844527905,2951.0
2022-04-01,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-04-08,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-04-15,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-04-22,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-04-29,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-05-06,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-05-13,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-05-20,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-05-27,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-06-03,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-06-10,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-06-17,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-06-24,China,CHN,5735.0,2271.0,5824.0,334.0,5202.0,48812228.7984428,15538956.391705,180609970.205342,64443672.6003784,73692718.1507256,104130124.465457,3616967.64469856,3345301.23479836,186314.351261748,296467.825296572,136.718793936664,126.755603549879,106.989682333174,104.862077022507,130.177296366486,105.925879677841,2957.0
2022-07-01,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-07-08,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-07-15,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-07-22,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-07-29,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-08-05,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-08-12,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-08-19,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-08-26,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-09-02,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-09-09,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-09-16,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-09-23,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-09-30,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-10-07,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-10-14,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-10-21,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-10-28,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-11-04,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-11-11,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-11-18,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-11-25,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-12-02,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-12-09,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-12-16,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-12-23,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2022-12-30,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-01-06,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-01-13,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-01-20,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-01-27,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-02-03,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-02-10,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-02-17,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-02-24,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-03-03,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-03-10,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-03-17,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-03-24,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-03-31,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-04-07,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-04-14,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-04-21,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-04-28,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-05-05,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-05-12,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-05-19,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-05-26,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-06-02,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-06-09,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-06-16,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-06-23,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-06-30,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-07-07,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-07-14,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-07-21,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-07-28,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-08-04,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-08-11,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-08-18,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-08-25,China,CHN,6385.0,2483.0,5956.0,458.0,5391.0,47096770.4010381,18274540.7945548,183285624.857837,67725751.1730974,82919912.3472926,118671879.918737,3536234.63892035,3716874.60826707,253577.487477121,436268.304421499,148.882591128515,144.053975932034,121.621454975397,113.36312268503,145.712283892692,117.492288830214,2960.0
2023-09-01,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-09-08,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-09-15,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-09-22,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-09-29,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-10-06,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-10-13,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-10-20,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-10-27,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-11-03,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
2023-11-10,China,CHN,6925.0,2463.0,6097.0,430.0,5657.0,53020088.6347517,17958223.0447238,192586738.719425,62553293.6261705,83400687.2430388,120786919.223367,3877188.72790191,3396944.84251618,201002.530280731,407316.921092385,132.319533520194,134.594034604566,122.988197566602,116.933356553631,133.812894857193,119.960777060116,2819.0
