date,bab_el-mandeb_strait_n_container,dover_strait_n_container,gibraltar_strait_n_container,malacca_strait_n_container,suez_canal_n_container,taiwan_strait_n_container,bab_el-mandeb_strait_n_total,dover_strait_n_total,gibraltar_strait_n_total,malacca_strait_n_total,suez_canal_n_total,taiwan_strait_n_total,bab_el-mandeb_strait_capacity_container,dover_strait_capacity_container,gibraltar_strait_capacity_container,malacca_strait_capacity_container,suez_canal_capacity_container,taiwan_strait_capacity_container,bab_el-mandeb_strait_capacity,dover_strait_capacity,gibraltar_strait_capacity,malacca_strait_capacity,suez_canal_capacity,taiwan_strait_capacity
2020-10-02 00:00:00+00:00,16.571428571428573,34.142857142857146,32.42857142857143,36.57142857142857,16.142857142857142,86.57142857142857,54.857142857142854,155.14285714285714,119.85714285714286,154.71428571428572,49.142857142857146,259.7142857142857,1052591.887065806,884338.0027030662,998026.9824898709,1269080.4419646424,994207.1136726347,1803334.292843303,2469046.2284559715,2505118.9256428843,2898984.489295256,6368908.926319295,2312636.03222676,5759317.306225647
2020-10-09 00:00:00+00:00,16.428571428571427,33.42857142857143,33.142857142857146,39.285714285714285,17.142857142857142,83.57142857142857,56.42857142857143,146.28571428571428,120.14285714285714,159.85714285714286,55.142857142857146,244.57142857142858,975481.8695624856,904373.9136260856,1130670.0272664162,1361487.7031348844,1110002.625711832,1877977.6804988773,2228618.4556648354,2770156.6226449213,3071589.4648730042,6200432.487443926,2407298.9327552975,5630960.467345097
2020-10-16 00:00:00+00:00,15.142857142857142,34.0,31.0,40.57142857142857,15.857142857142858,77.71428571428571,54.857142857142854,162.42857142857142,120.0,159.28571428571428,50.857142857142854,228.42857142857142,1048035.8563819445,925160.026220262,1023428.0969175647,1346641.3963130058,986220.4110892195,1699780.32259285,2379025.275671816,2954051.682969126,3182955.7268338115,6576780.651180192,2118292.21872772,5049195.542951214
2020-10-23 00:00:00+00:00,16.571428571428573,34.0,31.0,40.0,16.714285714285715,90.85714285714286,52.285714285714285,158.28571428571428,117.57142857142857,150.57142857142858,51.0,245.0,1088298.6642837892,903441.9541474498,1052775.3853639148,1386848.1431157184,1048756.6563801484,1822185.3335141987,2311060.69758691,2778597.1874446827,2979011.787631344,5786952.380301381,2470390.9992994783,5286464.571794793
2020-10-30 00:00:00+00:00,15.571428571428571,31.285714285714285,27.428571428571427,41.285714285714285,18.0,86.28571428571429,54.714285714285715,148.71428571428572,121.71428571428571,158.57142857142858,55.285714285714285,251.28571428571428,1048603.2679324986,889362.872347085,867849.6268474389,1325060.2077105013,1123827.238572028,1896878.2395487914,2515982.1369683133,2754099.5161932567,2978774.579696096,6504994.832323347,2551603.1735994504,5473823.150074993
2020-11-06 00:00:00+00:00,16.0,32.57142857142857,29.857142857142858,41.142857142857146,16.285714285714285,85.85714285714286,55.714285714285715,159.71428571428572,125.57142857142857,160.71428571428572,52.0,262.2857142857143,1001878.0742540424,861557.1481386792,1136360.8737646525,1306747.9328008858,1046689.226201296,1873431.4233000386,2454247.7801105985,2839551.653904524,3368946.6438235887,6135492.661334582,2355916.4321506056,6465590.14522997
2020-11-13 00:00:00+00:00,16.571428571428573,33.142857142857146,31.142857142857142,37.857142857142854,15.857142857142858,92.71428571428571,52.142857142857146,167.42857142857142,129.57142857142858,159.42857142857142,54.857142857142854,242.28571428571428,1118973.0716691215,883833.0759864089,1028429.8525206344,1312986.7220794458,988671.1860300807,1960920.7006059915,2320608.803776884,3159722.0905075115,3327822.4194904743,6207963.6530916905,2411318.639173459,5125894.648452656
2020-11-20 00:00:00+00:00,16.857142857142858,33.285714285714285,28.857142857142858,45.285714285714285,16.857142857142858,90.42857142857143,57.714285714285715,165.42857142857142,117.85714285714286,166.85714285714286,56.285714285714285,271.42857142857144,1089311.6402537029,904568.3626718994,1025672.5148830068,1614322.53088383,1061579.1243524582,1905368.9283705356,2604008.2426353614,2839485.5307126725,2887384.8719002283,6646914.022781868,2565993.8259306615,5786452.1843898315
2020-11-27 00:00:00+00:00,16.0,34.57142857142857,31.0,38.714285714285715,17.285714285714285,88.71428571428571,54.42857142857143,168.0,119.42857142857143,160.14285714285714,53.57142857142857,243.42857142857142,1090300.0495954582,969346.997387372,1088298.3951624476,1255504.5981376015,1121164.277752444,1865752.1384655344,2518901.79839038,2841639.1664583697,2885026.987828444,6158910.093184366,2418433.4859123332,4924543.899744271
2020-12-04 00:00:00+00:00,16.571428571428573,35.142857142857146,31.714285714285715,40.857142857142854,16.857142857142858,81.71428571428571,58.0,166.0,122.42857142857143,156.71428571428572,52.42857142857143,229.14285714285714,1049985.6184444982,883579.6386117758,1068121.5605066384,1353617.1637124643,1074999.502807165,1881209.71195655,2369743.13186756,2997382.6261221482,3358833.69121673,5777802.006265657,2478191.724047947,5132197.955355124
2020-12-11 00:00:00+00:00,15.285714285714286,32.142857142857146,31.714285714285715,41.285714285714285,16.0,93.14285714285714,53.714285714285715,154.28571428571428,115.71428571428571,154.57142857142858,52.857142857142854,278.42857142857144,1017303.6100127647,964667.4478552456,1164285.251511637,1444710.3979477421,1072777.8158932885,1915655.6567194872,2498148.703220231,3048112.607217681,3153926.8852386256,5889615.148761505,2683292.9050684716,5675093.87403321
2020-12-18 00:00:00+00:00,17.714285714285715,32.57142857142857,30.285714285714285,40.857142857142854,16.428571428571427,86.14285714285714,54.0,159.14285714285714,126.28571428571429,157.71428571428572,49.57142857142857,246.85714285714286,1213889.8297142647,803359.5029715066,1004030.9043390941,1373762.0126629455,1064642.5767223586,1758829.1130411772,2693616.3671094812,2848339.0136434315,3071809.0138588,6483695.6827497855,2221898.292971637,5265401.784536638
2020-12-25 00:00:00+00:00,15.857142857142858,31.857142857142858,30.857142857142858,47.285714285714285,16.857142857142858,87.71428571428571,58.714285714285715,155.85714285714286,127.71428571428571,172.14285714285714,54.0,250.85714285714286,1046153.3748928724,850069.9713722802,996051.7879385997,1542590.6385972216,1056214.363411989,1852713.2978930126,2515857.928142159,2697587.818491327,3225832.797808033,6212018.808293003,2410553.7981472746,5099536.610197974
2021-01-01 00:00:00+00:00,15.714285714285714,25.857142857142858,29.142857142857142,41.42857142857143,15.428571428571429,84.42857142857143,50.857142857142854,132.85714285714286,116.0,159.28571428571428,50.857142857142854,253.57142857142858,1008184.8005394294,736340.3880623422,1041133.8981023275,1483681.1658449343,1035620.276229363,1695495.1880979887,2355508.8837715513,2510560.0432216413,3141388.7044995916,6048805.454100243,2454634.1935081854,5447622.0083868345
2021-01-08 00:00:00+00:00,16.714285714285715,34.42857142857143,27.142857142857142,41.142857142857146,16.428571428571427,88.57142857142857,58.0,166.14285714285714,126.14285714285714,163.85714285714286,52.42857142857143,247.42857142857142,1025484.3673384535,927566.1548931273,923762.9935635196,1195957.6387484414,1009753.2212295668,1748344.1265344988,2620101.1268098243,3106913.3126828703,3280252.220894027,6121025.029545518,2608442.3991836016,4828170.631009659
2021-01-15 00:00:00+00:00,16.142857142857142,33.857142857142854,31.714285714285715,42.142857142857146,16.285714285714285,87.57142857142857,56.714285714285715,155.57142857142858,129.14285714285714,161.85714285714286,52.57142857142857,258.14285714285717,1047446.4349666889,962063.5984155099,1104083.1610291274,1401532.71201194,971895.8805939375,1690985.4478808586,2657106.261959561,2808566.256155794,3430225.807052744,6497882.70457917,2342229.1843555016,5375464.501833953
2021-01-22 00:00:00+00:00,15.142857142857142,33.42857142857143,30.285714285714285,42.285714285714285,15.714285714285714,90.14285714285714,54.285714285714285,154.28571428571428,120.57142857142857,175.85714285714286,50.42857142857143,257.85714285714283,913915.4466419301,921467.4724107835,954387.4151627908,1377976.666456276,953318.508830037,1873409.3470571272,2228276.72554873,2868369.5776228313,2899477.0823876797,6536103.913751169,2291810.725120107,5567988.5377320275
2021-01-29 00:00:00+00:00,17.285714285714285,34.142857142857146,31.285714285714285,41.285714285714285,16.571428571428573,88.28571428571429,56.857142857142854,161.28571428571428,123.28571428571429,163.42857142857142,52.285714285714285,255.0,1050554.3418455343,913933.3457766643,1042108.7417874353,1341206.6661264044,958417.4283822215,1708906.3603945787,2421381.306385511,2832862.0456262645,3104702.884178364,6196238.104316289,2062233.0708826429,5192153.522936127
2021-02-05 00:00:00+00:00,17.571428571428573,31.285714285714285,30.428571428571427,38.57142857142857,17.714285714285715,81.71428571428571,56.857142857142854,155.57142857142858,117.57142857142857,159.71428571428572,54.42857142857143,250.0,1117135.8763102298,869934.8374270845,978890.8970870377,1255846.8422240342,1117792.0431864287,1568771.1477205344,2354486.3961791457,2824719.1501854854,3173689.5596546284,6050582.048810797,2457323.2106849286,5321163.200503488
2021-02-12 00:00:00+00:00,16.571428571428573,30.285714285714285,29.285714285714285,41.142857142857146,16.285714285714285,88.14285714285714,59.142857142857146,155.42857142857142,124.71428571428571,165.28571428571428,54.714285714285715,251.42857142857142,1066469.2862777843,802766.402838752,1043182.8397201628,1211396.8729260203,1045344.3848351563,1736404.9229990342,2713094.3082564482,2652068.836093464,3208960.676366554,6195547.458764143,2417998.188871284,5382146.430847988
2021-02-19 00:00:00+00:00,15.285714285714286,32.57142857142857,32.285714285714285,41.142857142857146,15.714285714285714,84.85714285714286,60.714285714285715,168.57142857142858,125.0,163.14285714285714,54.142857142857146,245.85714285714286,937892.6456349258,906806.4811847144,1104275.2446217858,1373286.0892361,1039324.2946644916,1710842.2082092057,2590538.871098847,3177911.3486677157,3287788.91692349,5931303.670667465,2543680.4165185513,5662431.392604524
2021-02-26 00:00:00+00:00,16.571428571428573,33.857142857142854,30.714285714285715,40.714285714285715,16.142857142857142,79.28571428571429,56.857142857142854,170.42857142857142,122.57142857142857,156.14285714285714,57.57142857142857,246.28571428571428,1040640.8819516107,979747.9140607623,1056941.718460288,1265228.6149173065,958896.8339507795,1499409.8893667886,2556811.362177877,3027010.1881074654,3170956.2462329683,6018059.372315267,2726918.4505417324,4955121.220522732
2021-03-05 00:00:00+00:00,17.714285714285715,33.857142857142854,33.42857142857143,42.285714285714285,18.0,82.0,58.57142857142857,169.85714285714286,137.42857142857142,165.85714285714286,58.0,248.14285714285714,1069081.9603524117,952090.7802055598,1091303.3164187788,1399203.777232065,1080321.8666071773,1544847.2892425873,2649975.297075857,3218646.66889749,3500836.11608883,6631543.239400983,2602783.96947762,5103361.815565037
2021-03-12 00:00:00+00:00,18.142857142857142,33.714285714285715,31.428571428571427,39.57142857142857,18.714285714285715,85.71428571428571,58.714285714285715,165.0,134.71428571428572,147.57142857142858,58.42857142857143,255.42857142857142,1133719.8203804535,881630.5994204417,1091689.0622826538,1204732.2959787783,1135345.9133004765,1801954.25277969,2720784.5161964013,3053208.387502099,3520778.8332529557,5414788.096745151,2627304.8233141797,5339516.321464294
2021-03-19 00:00:00+00:00,17.571428571428573,34.714285714285715,31.857142857142858,42.42857142857143,15.285714285714286,94.71428571428571,61.42857142857143,168.14285714285714,129.57142857142858,163.28571428571428,53.0,265.14285714285717,1089004.9108363225,932789.9580499821,1071513.3578607286,1338607.0777293872,925692.5192639568,1812276.3165897515,2916325.3801377416,2871123.7791023115,3340582.579381467,6427591.929216458,2462702.3810437587,5555657.5376881035
2021-03-26 00:00:00+00:00,14.285714285714286,35.57142857142857,32.0,43.285714285714285,10.714285714285714,91.14285714285714,51.57142857142857,171.57142857142858,131.57142857142858,156.0,31.571428571428573,252.14285714285714,923822.7366265012,935968.1185866629,1069782.6507454098,1364888.08967737,683221.3506875985,1939347.2745397587,2387939.508123636,2998003.285428194,3600797.525171737,6099657.316551591,1409456.4230539252,5362511.955529292
2021-04-02 00:00:00+00:00,10.571428571428571,34.57142857142857,27.714285714285715,43.57142857142857,16.285714285714285,82.71428571428571,36.857142857142854,180.42857142857142,123.14285714285714,167.28571428571428,47.42857142857143,253.42857142857142,610936.6804691459,960550.6844339948,828660.470929039,1423975.8297618523,1044122.9567914987,1832444.5229383686,1412099.525539286,3537680.497420398,2848877.529043189,6786211.666953253,2325263.5234734872,5919908.859569645
2021-04-09 00:00:00+00:00,18.0,33.142857142857146,32.0,41.57142857142857,19.714285714285715,92.57142857142857,64.85714285714286,153.14285714285714,127.0,175.28571428571428,75.71428571428571,255.85714285714286,1152972.3848205549,823714.4631121709,1044028.3097950314,1293055.0172746256,1366661.3316169286,1951616.7020689498,3258076.4746121946,2629756.4924451713,3439633.500455916,6593288.7701962385,3868859.718108417,5698130.589962485
