date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019/04/28 00:00:00+00,2019,4,28,chokepoint1,Suez Canal,12,10,12,5,8,39,47,748902.29215266,668572.993592164,28062.3631851243,23468.3819997387,149252.157347787,1469006.03092969,1618258.18827747,118
2019/04/29 00:00:00+00,2019,4,29,chokepoint1,Suez Canal,16,13,8,1,23,38,61,811813.701053555,667855.201812227,31838.9658520255,0,1618434.80646491,1511507.86871781,3129942.67518272,119
2019/04/30 00:00:00+00,2019,4,30,chokepoint1,Suez Canal,16,9,6,1,20,32,52,894979.671705892,538194.575804275,18032.3600372126,4375.34824375576,828826.523319695,1455581.95579113,2284408.47911083,120
2019/05/01 00:00:00+00,2019,5,1,chokepoint1,Suez Canal,27,6,2,3,17,38,55,1742430.75055281,312945.332055671,18023.947329232,8803.92803530291,1171983.61928778,2082203.95797301,3254187.57726079,121
2019/05/02 00:00:00+00,2019,5,2,chokepoint1,Suez Canal,17,9,3,1,14,30,44,974017.038981544,294261.529104794,24467.5421555683,3336.86429237338,461937.686977889,1296082.97453428,1758020.66151217,122
2019/05/03 00:00:00+00,2019,5,3,chokepoint1,Suez Canal,17,10,4,3,17,34,51,1250359.57875004,477924.752558467,9290.09727546323,17116.4060196911,1106010.43836059,1754690.83460366,2860701.27296425,123
2019/05/04 00:00:00+00,2019,5,4,chokepoint1,Suez Canal,20,7,3,2,15,32,47,1115291.14598552,320895.199962507,7929.08122793551,8244.33962538799,772245.875111907,1452359.76680135,2224605.64191326,124
2019/05/05 00:00:00+00,2019,5,5,chokepoint1,Suez Canal,14,7,5,1,17,27,44,645009.991657078,245668.739178993,20533.5037954379,5188.51920038025,1122115.68727884,916400.753831889,2038516.44111073,125
2019/05/06 00:00:00+00,2019,5,6,chokepoint1,Suez Canal,15,19,6,5,11,45,56,704775.695208738,888852.170944665,8612.76961326728,27754.1352478751,199934.869325995,1629994.77101455,1829929.64034054,126
2019/05/07 00:00:00+00,2019,5,7,chokepoint1,Suez Canal,22,12,4,1,17,39,56,1352522.38923085,510252.076482052,5936.11573821387,0,1009591.66684733,1868710.58145112,2878302.24829845,127
2019/05/08 00:00:00+00,2019,5,8,chokepoint1,Suez Canal,26,3,2,5,13,36,49,1607502.5694013,127409.747369595,10235.8644678873,17678.6163748056,1169278.8600657,1762826.79761359,2932105.65767929,128
2019/05/09 00:00:00+00,2019,5,9,chokepoint1,Suez Canal,14,8,0,4,11,26,37,875623.091998937,262026.465285651,0,16745.1549218688,824489.738895154,1154394.71220646,1978884.45110161,129
2019/05/10 00:00:00+00,2019,5,10,chokepoint1,Suez Canal,17,17,9,1,18,44,62,980420.81354611,966856.063050529,56727.3601788656,2767.6153203048,841914.709965678,2006771.85209581,2848686.56206149,130
2019/05/11 00:00:00+00,2019,5,11,chokepoint1,Suez Canal,18,3,2,2,24,25,49,1218328.30293623,189705.229344455,1462.81526035378,12290.789719663,1243377.50621215,1421787.1372607,2665164.64347285,131
2019/05/12 00:00:00+00,2019,5,12,chokepoint1,Suez Canal,17,10,7,1,11,35,46,901405.494576682,563741.908395758,21433.0836848607,5194.34004502124,601415.932688344,1491774.82670232,2093190.75939067,132
2019/05/13 00:00:00+00,2019,5,13,chokepoint1,Suez Canal,13,15,9,3,14,40,54,852494.62068577,687928.446845844,43647.2811632385,19891.9056173209,652976.532453371,1603962.25431217,2256938.78676554,133
2019/05/14 00:00:00+00,2019,5,14,chokepoint1,Suez Canal,14,18,5,2,19,39,58,672774.597219591,756914.45125105,16662.9343394337,2828.1504334731,844552.123219718,1449180.13324355,2293732.25646327,134
2019/05/15 00:00:00+00,2019,5,15,chokepoint1,Suez Canal,16,11,7,1,18,35,53,919101.435965497,701319.246291089,28461.0569589528,4321.53057707903,1024046.1366101,1653203.26979262,2677249.40640272,135
2019/05/16 00:00:00+00,2019,5,16,chokepoint1,Suez Canal,18,9,9,0,21,36,57,1186315.28235915,538551.289556751,43844.545366143,0,1248172.22372526,1768711.11728204,3016883.3410073,136
2019/05/17 00:00:00+00,2019,5,17,chokepoint1,Suez Canal,22,7,1,2,13,32,45,1296152.61360207,463703.1709904,768.109518734899,14259.7941761943,708217.85146445,1774883.6882874,2483101.53975185,137
2019/05/18 00:00:00+00,2019,5,18,chokepoint1,Suez Canal,20,6,3,3,6,32,38,1584693.73343013,435924.83713862,11091.9610961658,11262.0908627309,513648.669231984,2042972.62252764,2556621.29175963,138
2019/05/19 00:00:00+00,2019,5,19,chokepoint1,Suez Canal,15,6,8,3,22,32,54,855542.764044185,225117.057517893,17866.646874911,12113.0759019374,839968.756225394,1110639.54433893,1950608.30056432,139
2019/05/20 00:00:00+00,2019,5,20,chokepoint1,Suez Canal,14,13,6,4,15,37,52,790694.68990247,802735.62563898,58841.5255567608,17808.1320578929,862478.709361319,1670079.9731561,2532558.68251742,140
2019/05/21 00:00:00+00,2019,5,21,chokepoint1,Suez Canal,21,12,5,0,22,38,60,1042512.6429755,719627.009171995,17057.0001689497,0,1022076.68919662,1779196.65231645,2801273.34151307,141
2019/05/22 00:00:00+00,2019,5,22,chokepoint1,Suez Canal,26,6,2,3,17,37,54,1706597.24906491,374639.413653959,1909.03033786817,12483.2325331665,895052.249273269,2095628.92558991,2990681.17486318,142
2019/05/23 00:00:00+00,2019,5,23,chokepoint1,Suez Canal,9,16,10,3,20,38,58,510176.022904018,762548.219526789,46583.7742519949,9274.266660012,739850.520477029,1328582.28334281,2068432.80381984,143
2019/05/24 00:00:00+00,2019,5,24,chokepoint1,Suez Canal,18,7,1,3,15,29,44,1445142.09229918,423155.94896632,456.829643960694,9780.54762281862,1285578.47155841,1878535.41853228,3164113.89009069,144
2019/05/25 00:00:00+00,2019,5,25,chokepoint1,Suez Canal,22,5,2,2,11,31,42,1138035.04760925,322856.242562563,10336.0770247084,5265.36898226224,585379.625423426,1476492.73617878,2061872.3616022,145
2019/05/26 00:00:00+00,2019,5,26,chokepoint1,Suez Canal,18,5,9,5,16,37,53,1083292.41319296,182098.830106954,29096.1123637415,13942.344321748,466098.711169085,1308429.6999854,1774528.41115448,146
2019/05/27 00:00:00+00,2019,5,27,chokepoint1,Suez Canal,14,8,6,6,16,34,50,725042.430638765,335712.847794612,21420.5708194357,23903.5506081274,716767.174998483,1106079.39986094,1822846.57485942,147
2019/05/28 00:00:00+00,2019,5,28,chokepoint1,Suez Canal,18,13,13,3,16,47,63,844896.586775089,611780.499161831,43904.8767399914,15640.8328499943,410931.218350206,1516222.79552691,1927154.01387711,148
2019/05/29 00:00:00+00,2019,5,29,chokepoint1,Suez Canal,25,8,1,1,10,35,45,1718453.37091683,439464.339614094,0,2483.40029800443,534673.740722882,2160401.11082893,2695074.85155181,149
2019/05/30 00:00:00+00,2019,5,30,chokepoint1,Suez Canal,9,19,7,3,27,38,65,481613.395753824,970651.18678759,35434.0822770227,7544.74202113182,750083.265537263,1495243.40683957,2245326.67237683,150
2019/05/31 00:00:00+00,2019,5,31,chokepoint1,Suez Canal,22,15,0,3,11,40,51,1403867.47513614,925679.535586076,0,7335.76424329277,743531.816574835,2336882.77496551,3080414.59154034,151
2019/06/01 00:00:00+00,2019,6,1,chokepoint1,Suez Canal,17,5,4,0,14,26,40,1147272.3161643,184575.438134238,16411.0989041533,0,850605.74794422,1348258.85320269,2198864.60114691,152
2019/06/02 00:00:00+00,2019,6,2,chokepoint1,Suez Canal,10,8,5,3,23,26,49,663866.47029693,385805.404519778,6435.3763040358,8759.66915467112,782763.615380676,1064866.92027541,1847630.53565609,153
2019/06/03 00:00:00+00,2019,6,3,chokepoint1,Suez Canal,18,11,9,4,7,42,49,905188.998831139,643538.361417959,35876.7705764063,15890.5984179405,292951.819006659,1600494.72924344,1893446.5482501,154
2019/06/04 00:00:00+00,2019,6,4,chokepoint1,Suez Canal,17,10,4,2,15,33,48,936092.574939337,522306.898479367,7561.19261013502,0,891779.050628847,1465960.66602884,2357739.71665769,155
2019/06/05 00:00:00+00,2019,6,5,chokepoint1,Suez Canal,22,9,6,0,23,37,60,1430988.57133802,497098.910801915,19443.8059252262,0,1012685.65500713,1947531.28806516,2960216.94307228,156
2019/06/06 00:00:00+00,2019,6,6,chokepoint1,Suez Canal,9,17,5,4,16,35,51,567807.503633552,1145617.8792316,21166.1145701732,13268.8219377209,865786.895741166,1747860.31937305,2613647.21511421,157
2019/06/07 00:00:00+00,2019,6,7,chokepoint1,Suez Canal,19,12,4,3,19,38,57,1160517.90589113,365131.233748212,21415.6898674997,9929.0894846384,1230423.15593409,1556993.91899149,2787417.07492558,158
2019/06/08 00:00:00+00,2019,6,8,chokepoint1,Suez Canal,20,4,2,2,13,28,41,1572776.77923632,335909.101830814,0,11978.4521823691,881735.48386093,1920664.3332495,2802399.81711043,159
2019/06/09 00:00:00+00,2019,6,9,chokepoint1,Suez Canal,12,12,9,4,20,37,57,622550.049762529,924431.542153806,37390.325659252,14185.2452355416,1441953.62448931,1598557.16281113,3040510.78730044,160
2019/06/10 00:00:00+00,2019,6,10,chokepoint1,Suez Canal,18,12,5,7,15,42,57,1101383.83671744,736449.697245987,23145.6845790852,25096.1770353939,952603.275912225,1886075.3955779,2838678.67149013,161
2019/06/11 00:00:00+00,2019,6,11,chokepoint1,Suez Canal,16,12,3,2,20,33,53,776597.809548935,690835.375986831,4194.906069553,4048.69104746363,912134.872353488,1475676.78265278,2387811.65500627,162
2019/06/12 00:00:00+00,2019,6,12,chokepoint1,Suez Canal,22,4,5,1,8,32,40,1454053.80132441,413165.874423792,18661.0010938818,0,410002.605375475,1885880.67684209,2295883.28221756,163
2019/06/13 00:00:00+00,2019,6,13,chokepoint1,Suez Canal,11,6,5,2,25,24,49,704195.886377517,321843.26706755,25755.1114238698,5280.64790949254,1298478.56913737,1057074.91277843,2355553.4819158,164
2019/06/14 00:00:00+00,2019,6,14,chokepoint1,Suez Canal,21,7,1,4,16,33,49,1350123.55540872,252531.91748177,983.589948229,7891.90947928444,873710.666023566,1611530.972318,2485241.63834157,165
2019/06/15 00:00:00+00,2019,6,15,chokepoint1,Suez Canal,21,7,4,2,11,34,45,1308090.01651361,374565.624737597,30209.9668277153,12055.834328769,1001491.69218977,1724921.44240769,2726413.13459746,166
2019/06/16 00:00:00+00,2019,6,16,chokepoint1,Suez Canal,12,11,6,0,24,29,53,790889.06078168,531105.362284235,33326.983167579,0,632130.135266143,1355321.40623349,1987451.54149964,167
2019/06/17 00:00:00+00,2019,6,17,chokepoint1,Suez Canal,18,9,4,1,10,32,42,1063386.71873801,668898.401663042,12426.950616755,0,419124.655380206,1744712.0710178,2163836.72639801,168
2019/06/18 00:00:00+00,2019,6,18,chokepoint1,Suez Canal,15,11,11,1,11,38,49,830011.417990714,312486.520157736,50425.5569896118,6102.68842503649,428614.145209561,1199026.1835631,1627640.32877266,169
2019/06/19 00:00:00+00,2019,6,19,chokepoint1,Suez Canal,25,5,3,2,8,35,43,1435077.21044926,584563.005533222,6402.726497116,3286.98550190846,697862.134753373,2029329.92798151,2727192.06273488,170
2019/06/20 00:00:00+00,2019,6,20,chokepoint1,Suez Canal,18,9,4,3,13,34,47,1129336.69515809,291525.922575489,26160.3997279742,11139.6429487013,1005728.97688046,1458162.66041025,2463891.63729071,171
2019/06/21 00:00:00+00,2019,6,21,chokepoint1,Suez Canal,19,13,3,3,14,38,52,1362686.13775302,624588.528000714,3100.878242592,2993.2531570333,503144.806723221,1993368.79715336,2496513.60387658,172
2019/06/22 00:00:00+00,2019,6,22,chokepoint1,Suez Canal,15,6,7,2,19,30,49,943288.532458856,337538.382750497,46975.0252941868,6999.416664456,1017252.36996251,1334801.357168,2352053.72713051,173
2019/06/23 00:00:00+00,2019,6,23,chokepoint1,Suez Canal,19,7,4,2,11,32,43,1120857.68093441,231068.2645361,31420.2527030666,7805.03668254842,1082609.70981466,1391151.23485612,2473760.94467079,174
2019/06/24 00:00:00+00,2019,6,24,chokepoint1,Suez Canal,17,4,5,4,15,30,45,915176.958543401,293671.5846979,24002.8652246035,21426.0990573395,693557.515978911,1254277.50752324,1947835.02350215,175
2019/06/25 00:00:00+00,2019,6,25,chokepoint1,Suez Canal,12,11,8,1,18,32,50,665068.184940921,444988.456923015,40277.8132688683,2030.4963484313,486725.426990574,1152364.95148124,1639090.37847181,176
2019/06/26 00:00:00+00,2019,6,26,chokepoint1,Suez Canal,23,8,4,1,14,36,50,1434037.58320424,538420.389330957,15198.1373468566,11555.415012168,882272.517105282,1999211.52489423,2881484.04199951,177
2019/06/27 00:00:00+00,2019,6,27,chokepoint1,Suez Canal,11,14,7,3,13,35,48,792811.027516637,636183.763165221,63740.3891489563,4394.65355197535,708281.142119892,1497129.83338279,2205410.97550268,178
2019/06/28 00:00:00+00,2019,6,28,chokepoint1,Suez Canal,25,9,9,7,19,50,69,1678306.31270193,355155.29675156,33082.1058492585,20700.5399778197,802040.069593346,2087244.25528057,2889284.32487391,179
2019/06/29 00:00:00+00,2019,6,29,chokepoint1,Suez Canal,17,11,5,3,13,36,49,1079042.02649796,891833.379291852,9072.98120786835,14463.4979587432,686264.795964651,1994411.88495643,2680676.68092108,180
2019/06/30 00:00:00+00,2019,6,30,chokepoint1,Suez Canal,14,6,3,5,15,28,43,741954.796480987,630662.922975784,5970.46856279445,11339.6310939371,1028498.47374007,1389927.8191135,2418426.29285357,181
2019/07/01 00:00:00+00,2019,7,1,chokepoint1,Suez Canal,15,12,7,1,14,35,49,789729.805349474,506084.594626798,46811.3153818799,2839.09502182311,838414.453066968,1345464.81037998,2183879.26344694,182
2019/07/02 00:00:00+00,2019,7,2,chokepoint1,Suez Canal,15,9,8,3,14,35,49,815448.566521542,376999.611042367,22291.9268775132,15435.4421553262,516753.693213247,1230175.54659675,1746929.23981,183
2019/07/03 00:00:00+00,2019,7,3,chokepoint1,Suez Canal,22,11,1,4,8,38,46,1449188.51208674,567088.681486025,1087.68347805545,18343.9907359155,510941.637948714,2035708.86778673,2546650.50573545,184
2019/07/04 00:00:00+00,2019,7,4,chokepoint1,Suez Canal,14,4,2,3,19,23,42,728485.0579479,171100.32436656,9384.27851714458,16327.2852593156,1087291.0312289,925296.94609092,2012587.97731982,185
2019/07/05 00:00:00+00,2019,7,5,chokepoint1,Suez Canal,21,8,5,2,12,36,48,1597036.9861461,503683.531707983,15585.895622276,8001.35865205803,407585.006689649,2124307.77212842,2531892.77881806,186
2019/07/06 00:00:00+00,2019,7,6,chokepoint1,Suez Canal,19,12,5,1,13,37,50,1015027.65286001,523113.237095758,9880.58474053483,4875.75089578163,400369.950470241,1552897.22559208,1953267.17606232,187
2019/07/07 00:00:00+00,2019,7,7,chokepoint1,Suez Canal,12,10,4,0,26,26,52,572781.245437302,385123.079957969,25520.3471505725,0,1104146.70159762,983424.672545843,2087571.37414346,188
2019/07/08 00:00:00+00,2019,7,8,chokepoint1,Suez Canal,17,10,6,4,17,37,54,791494.620191598,452069.56905582,76452.8388500861,16707.2712000817,1288141.04090598,1336724.29929759,2624865.34020357,189
2019/07/09 00:00:00+00,2019,7,9,chokepoint1,Suez Canal,15,17,5,2,17,39,56,944609.082920399,997538.849553856,29245.6356252398,3198.13790642936,1036896.61907506,1974591.70600592,3011488.32508099,190
2019/07/10 00:00:00+00,2019,7,10,chokepoint1,Suez Canal,28,7,5,3,8,43,51,1688985.00721518,542278.438612709,18572.5785903311,13958.1366128676,514134.103463173,2263794.16103109,2777928.26449426,191
2019/07/11 00:00:00+00,2019,7,11,chokepoint1,Suez Canal,13,15,4,2,26,34,60,797327.921984532,650710.990279766,46557.3249144414,23324.3379359284,1295105.87198536,1517920.57511467,2813026.44710003,192
2019/07/12 00:00:00+00,2019,7,12,chokepoint1,Suez Canal,23,4,2,1,13,30,43,1605463.10039977,281306.934937843,1827.73128246687,5383.52224592358,687609.584483929,1893981.288866,2581590.87334993,193
2019/07/13 00:00:00+00,2019,7,13,chokepoint1,Suez Canal,13,19,5,3,15,40,55,847511.96724532,912671.5971595,62968.52078762,11764.0737699908,576129.605758582,1834916.15896243,2411045.76472101,194
2019/07/14 00:00:00+00,2019,7,14,chokepoint1,Suez Canal,16,11,6,2,19,35,54,771402.557433377,1271536.22321025,16637.9719101121,0,1307408.48885206,2059576.75255374,3366985.2414058,195
2019/07/15 00:00:00+00,2019,7,15,chokepoint1,Suez Canal,19,15,5,1,16,40,56,1039321.06423558,605937.018597615,39332.6804168545,0,660102.844094063,1684590.76325005,2344693.60734411,196
2019/07/16 00:00:00+00,2019,7,16,chokepoint1,Suez Canal,15,10,8,4,13,37,50,812059.991278822,403392.877759574,35514.4876166302,24213.5402683106,422483.376355404,1275180.89692334,1697664.27327874,197
2019/07/17 00:00:00+00,2019,7,17,chokepoint1,Suez Canal,20,6,3,3,11,32,43,1364049.62524632,433139.970126607,6376.225336259,14581.6889972588,469598.970942145,1818147.50970644,2287746.48064859,198
2019/07/18 00:00:00+00,2019,7,18,chokepoint1,Suez Canal,16,15,7,1,17,39,56,951940.771759288,417309.66728422,32855.2033461133,6525.68510644899,419594.476910292,1408631.32749607,1828225.80440636,199
2019/07/19 00:00:00+00,2019,7,19,chokepoint1,Suez Canal,25,11,4,2,10,42,52,1739085.89072359,551258.382133816,10941.7303981193,19241.9480282202,779101.983879227,2320527.95128374,3099629.93516297,200
2019/07/20 00:00:00+00,2019,7,20,chokepoint1,Suez Canal,17,16,7,3,15,43,58,834738.66234998,1017523.8094499,27390.2806843576,2824.39792699118,680788.343519798,1882477.15041123,2563265.49393102,201
2019/07/21 00:00:00+00,2019,7,21,chokepoint1,Suez Canal,20,6,6,1,17,33,50,1040115.36959064,224122.666714789,17455.4282622705,4912.536848628,957294.878816063,1286606.00141633,2243900.88023239,202
2019/07/22 00:00:00+00,2019,7,22,chokepoint1,Suez Canal,13,10,9,5,6,37,43,736656.372952579,833039.109427353,51762.5913193396,27586.5494828352,288370.46090104,1649044.62318211,1937415.08408315,203
2019/07/23 00:00:00+00,2019,7,23,chokepoint1,Suez Canal,14,17,4,3,16,38,54,840642.095378275,700666.172219625,30705.5125707613,10816.646647532,834347.863576451,1582830.42681619,2417178.29039264,204
2019/07/24 00:00:00+00,2019,7,24,chokepoint1,Suez Canal,24,7,1,2,16,34,50,1459601.78368165,587412.644463729,0,9877.15450472631,1019588.88462591,2056891.58265011,3076480.46727602,205
2019/07/25 00:00:00+00,2019,7,25,chokepoint1,Suez Canal,18,19,4,1,19,42,61,997107.547088452,647296.324937164,49315.4809424029,5917.04976896787,1406887.06719377,1699636.40273699,3106523.46993076,206
2019/07/26 00:00:00+00,2019,7,26,chokepoint1,Suez Canal,22,10,8,3,7,43,50,1528886.49845543,402945.170060302,40125.0248146194,12204.1785480452,344196.320617751,1984160.8718784,2328357.19249615,207
2019/07/27 00:00:00+00,2019,7,27,chokepoint1,Suez Canal,18,10,4,4,15,36,51,1047683.45639192,629971.359892912,9311.19991612672,12085.6074636121,638148.129843414,1699051.62366457,2337199.75350799,208
2019/07/28 00:00:00+00,2019,7,28,chokepoint1,Suez Canal,15,16,6,3,19,40,59,625318.615882973,787210.588412315,42421.9572436294,7215.35035645015,710097.376095141,1462166.51189537,2172263.88799051,209
2019/07/29 00:00:00+00,2019,7,29,chokepoint1,Suez Canal,18,6,2,2,20,28,48,893853.513759056,486506.01207682,1295.48564314356,11072.9372160027,1256204.7434898,1392727.94869502,2648932.69218482,210
2019/07/30 00:00:00+00,2019,7,30,chokepoint1,Suez Canal,20,14,5,4,12,43,55,1321629.30776287,707239.166674243,28742.7372108723,25771.7958391067,460545.168246484,2083383.00748709,2543928.17573357,211
2019/07/31 00:00:00+00,2019,7,31,chokepoint1,Suez Canal,16,15,5,3,11,39,50,997804.638313871,773727.969729609,7033.10491319684,10565.8502325802,530247.194618616,1789131.56318926,2319378.75780787,212
2019/08/01 00:00:00+00,2019,8,1,chokepoint1,Suez Canal,19,19,9,2,26,49,75,912087.652559449,726539.11171141,35291.8011236145,3152.67124299009,1716726.5663065,1677071.23663746,3393797.80294396,213
2019/08/02 00:00:00+00,2019,8,2,chokepoint1,Suez Canal,25,7,4,4,18,40,58,1909299.95009685,685236.203588738,14656.3087839533,18256.0532516432,830453.544703007,2627448.51572119,3457902.0604242,214
2019/08/03 00:00:00+00,2019,8,3,chokepoint1,Suez Canal,16,16,12,2,13,46,59,822747.431957455,790175.927751928,84286.5465793015,3594.31483044686,522121.45404225,1700804.22111913,2222925.67516138,215
2019/08/04 00:00:00+00,2019,8,4,chokepoint1,Suez Canal,17,10,6,3,12,36,48,809480.537668325,303568.790068061,11782.3701905606,5572.20227351019,622478.396491603,1130403.90020046,1752882.29669206,216
2019/08/05 00:00:00+00,2019,8,5,chokepoint1,Suez Canal,16,11,4,3,11,34,45,777619.225458332,500141.030167751,15172.7880654812,19540.8583872572,336915.343494231,1312473.90207882,1649389.24557305,217
2019/08/06 00:00:00+00,2019,8,6,chokepoint1,Suez Canal,18,18,5,4,18,45,63,1237032.98077009,995846.975366694,36036.1651008943,17894.9732276128,1156066.77224937,2286811.09446529,3442877.86671466,218
2019/08/07 00:00:00+00,2019,8,7,chokepoint1,Suez Canal,25,6,8,3,19,42,61,1470631.69145373,301195.875406887,40799.7144708198,9298.45610683645,694476.409045266,1821925.73743827,2516402.14648354,219
2019/08/08 00:00:00+00,2019,8,8,chokepoint1,Suez Canal,18,13,1,1,19,33,52,945672.309343096,580698.143943266,746.498744696,5675.34522222389,1021541.75506024,1532792.29725328,2554334.05231352,220
2019/08/09 00:00:00+00,2019,8,9,chokepoint1,Suez Canal,21,12,3,3,17,39,56,1260914.19541974,742832.929604948,3506.10708123497,12985.3165455608,889736.78789862,2020238.54865148,2909975.3365501,221
2019/08/10 00:00:00+00,2019,8,10,chokepoint1,Suez Canal,16,16,5,0,18,37,55,985279.824512932,771413.166896358,42623.1751321861,0,1065138.68291083,1799316.16654148,2864454.8494523,222
2019/08/11 00:00:00+00,2019,8,11,chokepoint1,Suez Canal,14,17,8,4,18,43,61,745270.964211183,1045612.44696223,43676.6604256544,3612.52340981659,561407.42147222,1838172.59500889,2399580.01648111,223
2019/08/12 00:00:00+00,2019,8,12,chokepoint1,Suez Canal,15,12,5,4,17,36,53,863152.851399743,607824.096259648,13548.3207190154,19606.6385663247,907899.757111355,1504131.90694473,2412031.66405609,224
2019/08/13 00:00:00+00,2019,8,13,chokepoint1,Suez Canal,15,13,7,3,17,38,55,717957.646903464,634404.351411583,22543.242410805,12385.2232415657,728388.253978048,1387290.46396742,2115678.71794547,225
2019/08/14 00:00:00+00,2019,8,14,chokepoint1,Suez Canal,22,6,3,3,15,34,49,1163317.51967563,445710.368879646,11647.2612909306,18617.8332545944,1128274.52980248,1639292.9831008,2767567.51290328,226
2019/08/15 00:00:00+00,2019,8,15,chokepoint1,Suez Canal,19,20,8,0,12,47,59,1185270.08216034,577221.09501616,29768.371494686,0,215083.297721252,1792259.54867118,2007342.84639244,227
2019/08/16 00:00:00+00,2019,8,16,chokepoint1,Suez Canal,18,11,5,1,20,35,55,887406.865878274,575153.551926993,8193.28269594738,8386.78732581938,987517.000957387,1479140.48782703,2466657.48878442,228
2019/08/17 00:00:00+00,2019,8,17,chokepoint1,Suez Canal,17,7,2,5,12,31,43,1352402.4256904,410104.642514653,2046.1537530295,9706.08458994621,784308.413344417,1774259.30654802,2558567.71989244,229
2019/08/18 00:00:00+00,2019,8,18,chokepoint1,Suez Canal,12,13,8,7,12,40,52,475825.75859058,587236.86077645,29521.0136100682,22528.4758724623,480211.436294899,1115112.10884956,1595323.54514446,230
2019/08/19 00:00:00+00,2019,8,19,chokepoint1,Suez Canal,13,16,3,1,12,33,45,783005.806031776,734519.763594032,11688.0822628037,3706.492837512,417090.468459893,1532920.14472612,1950010.61318602,231
2019/08/20 00:00:00+00,2019,8,20,chokepoint1,Suez Canal,20,14,6,2,12,42,54,1312318.48686132,765717.460288783,10998.4504530234,121.074900235,582287.427365014,2089155.47250336,2671442.89986838,232
